EPRID,ServerName,HostName,ServerType,ServerStatus,OSName,AppCIName,DeviceFunction,Site,Cell,Pod,Environment,Company,ServerOrService,Status,RIPPlanDate,RIPActualDate,RIPExcludeDate
115854,g1t3587.dsflakdjfl.company.com,g1t3587,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3588.dsflakdjfl.company.com,g1t3588,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3589.dsflakdjfl.company.com,g1t3589,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3590.dsflakdjfl.company.com,g1t3590,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3591.dsflakdjfl.company.com,g1t3591,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3592.dsflakdjfl.company.com,g1t3592,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3593.dsflakdjfl.company.com,g1t3593,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
201834,c4t05121.itcs.company.com,c4t05121,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3594.dsflakdjfl.company.com,g1t3594,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3595.dsflakdjfl.company.com,g1t3595,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3596.dsflakdjfl.company.com,g1t3596,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3597.dsflakdjfl.company.com,g1t3597,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3598.dsflakdjfl.company.com,g1t3598,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3599.dsflakdjfl.company.com,g1t3599,Physical,active,linux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1t3600c.dsflakdjfl.company.com,g1t3600c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
201843,c4t06027.itcs.company.com,c4t06027,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Dedicated Web Hosting (Apache),Complete,3/1/2015,3/1/2015,NULL
201843,c4t06028.itcs.company.com,c4t06028,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201843,c4t06029.itcs.company.com,c4t06029,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (Apache),Complete,3/1/2015,3/1/2015,NULL
115854,g1t3601c.dsflakdjfl.company.com,g1t3601c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3602c.dsflakdjfl.company.com,g1t3602c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3603c.dsflakdjfl.company.com,g1t3603c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3604c.dsflakdjfl.company.com,g1t3604c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3605c.dsflakdjfl.company.com,g1t3605c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3606c.dsflakdjfl.company.com,g1t3606c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3607c.dsflakdjfl.company.com,g1t3607c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3608c.dsflakdjfl.company.com,g1t3608c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3609c.dsflakdjfl.company.com,g1t3609c,Physical,release,linux,,,Location 2,1,F,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3610c.dsflakdjfl.company.com,g1t3610c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3611c.dsflakdjfl.company.com,g1t3611c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
201843,c4t06491.itcs.company.com,c4t06491,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201834,c4t06654.itcs.company.com,c4t06654,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3612c.dsflakdjfl.company.com,g1t3612c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
201551,c4t06668.itcs.company.com,c4t06668,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 3,#N/A,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3613c.dsflakdjfl.company.com,g1t3613c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3614c.dsflakdjfl.company.com,g1t3614c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3615c.dsflakdjfl.company.com,g1t3615c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3616c.dsflakdjfl.company.com,g1t3616c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
113285,c4t06874.itcs.company.com,c4t06874,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
113285,c4t06875.itcs.company.com,c4t06875,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3617c.dsflakdjfl.company.com,g1t3617c,Physical,release,linux,,,Location 2,1,E,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
202118,c4t07182.itcs.company.com,c4t07182,Cloud,decommissioned,linux,,Cloud Automation,,,,Staging,Instance 2,#N/A,Complete,3/1/2015,3/1/2015,NULL
202118,c4t07183.itcs.company.com,c4t07183,Cloud,decommissioned,linux,,Cloud Automation,,,,Staging,Instance 2,#N/A,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3618c.dsflakdjfl.company.com,g1t3618c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3619c.dsflakdjfl.company.com,g1t3619c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3620c.dsflakdjfl.company.com,g1t3620c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
201843,c4t07611.itcs.company.com,c4t07611,Cloud,decommissioned,linux,,Cloud Automation,,,,Development,Instance 1,#N/A,Complete,3/1/2015,3/1/2015,NULL
201843,c4t07612.itcs.company.com,c4t07612,Cloud,decommissioned,linux,,Cloud Automation,,,,Development,Instance 1,#N/A,Complete,3/1/2015,3/1/2015,NULL
201843,c4t07615.itcs.company.com,c4t07615,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201843,c4t07651.itcs.company.com,c4t07651,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201843,c4t07674.itcs.company.com,c4t07674,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3621c.dsflakdjfl.company.com,g1t3621c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3622c.dsflakdjfl.company.com,g1t3622c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3623c.dsflakdjfl.company.com,g1t3623c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3624c.dsflakdjfl.company.com,g1t3624c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
202153,c4t08422.itcs.company.com,c4t08422,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
202118,c4t08433.itcs.company.com,c4t08433,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
202118,c4t08434.itcs.company.com,c4t08434,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
202118,c4t08435.itcs.company.com,c4t08435,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
201843,c4t09054.itcs.company.com,c4t09054,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
202644,c4t09143.itcs.company.com,c4t09143,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
202644,c4t09144.itcs.company.com,c4t09144,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
202644,c4t09159.itcs.company.com,c4t09159,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
202644,c4t09160.itcs.company.com,c4t09160,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1t3625c.dsflakdjfl.company.com,g1t3625c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3626c.dsflakdjfl.company.com,g1t3626c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1t3627c.dsflakdjfl.company.com,g1t3627c,Physical,release,linux,,,Location 2,1,B,Production,Instance 2,Application Server,Scheduled,7/15/2015,NULL,NULL
115854,g1u0368c.dsflakdjfl.company.com,g1u0368c,Physical,active,hp-ux,,sap,Location 2,1,M,Development,Instance 2,SAP,Complete,4/3/2015,4/3/2015,NULL
115854,g1u0369c.dsflakdjfl.company.com,g1u0369c,Physical,active,hp-ux,,sap,Location 2,1,M,Development,Instance 2,SAP,Complete,4/3/2015,4/3/2015,NULL
115854,g1u1087.dsflakdjfl.company.com,g1u1087,Physical,active,hp-ux,,,Location 2,,,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
200271,c4w00928.itcs.company.com,c4w00928,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
200271,c4w00929.itcs.company.com,c4w00929,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
200271,c4w00930.itcs.company.com,c4w00930,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
200271,c4w00931.itcs.company.com,c4w00931,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 2,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
107139,c4w02120.itcs.company.com,c4w02120,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 2,Application Server,Complete,3/1/2015,3/1/2015,NULL
201834,c4w02120.itcs.company.com,c4w02120,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u1347.dsflakdjfl.company.com,g1u1347,Physical,active,hp-ux,,,Location 2,,,Production,Instance 2,#N/A,Scheduled,7/15/2015,NULL,NULL
202180,c4w02121.itcs.company.com,c4w02121,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201834,c4w02121.itcs.company.com,c4w02121,Cloud,active,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u1358c.dsflakdjfl.company.com,g1u1358c,Physical,active,hp-ux,,sap,Location 2,1,A,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u1397.dsflakdjfl.company.com,g1u1397,Physical,decommissioned,hp-ux,,sap,Location 2,1,N,Production,Instance 2,#N/A,Scheduled,7/15/2015,NULL,NULL
115854,g1u1398.dsflakdjfl.company.com,g1u1398,Physical,active,hp-ux,,sap,Location 2,1,A,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u1399.dsflakdjfl.company.com,g1u1399,Physical,decommissioned,hp-ux,,sap,Location 2,1,N,Production,Instance 2,#N/A,Scheduled,7/15/2015,NULL,NULL
115854,g1u1796c.dsflakdjfl.company.com,g1u1796c,Physical,active,hp-ux,,sap,Location 2,1,J,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u1797c.dsflakdjfl.company.com,g1u1797c,Physical,active,hp-ux,,sap,Location 2,1,J,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u1802c.dsflakdjfl.company.com,g1u1802c,Physical,active,hp-ux,,sap,Location 2,1,N,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u1903c.dsflakdjfl.company.com,g1u1903c,Physical,active,hp-ux,,sap,Location 2 Seed Pod,1,J,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
201551,c4w04872.itcs.company.com,c4w04872,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 3,#N/A,Complete,3/1/2015,3/1/2015,NULL
201551,c4w04873.itcs.company.com,c4w04873,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 3,#N/A,Complete,3/1/2015,3/1/2015,NULL
201551,c4w04874.itcs.company.com,c4w04874,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 3,#N/A,Complete,3/1/2015,3/1/2015,NULL
201551,c4w04875.itcs.company.com,c4w04875,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 3,#N/A,Complete,3/1/2015,3/1/2015,NULL
202090,c4w05158.itcs.company.com,c4w05158,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
115854,g1u2138.dsflakdjfl.company.com,g1u2138,Physical,active,hp-ux,,sap,Location 2,1,C,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2139.dsflakdjfl.company.com,g1u2139,Physical,active,hp-ux,,sap,Location 2,1,C,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2140.dsflakdjfl.company.com,g1u2140,Physical,active,hp-ux,,,Location 2,1,C,Production,Instance 2,Database(Oracle),Scheduled,7/15/2015,NULL,NULL
115854,g1u2155c.dsflakdjfl.company.com,g1u2155c,Physical,active,hp-ux,,,Location 2,1,C,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2175.dsflakdjfl.company.com,g1u2175,Physical,active,hp-ux,,,Location 2,1,C,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2176.dsflakdjfl.company.com,g1u2176,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
201834,c4w05259.itcs.company.com,c4w05259,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201834,c4w05260.itcs.company.com,c4w05260,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
201834,c4w05262.itcs.company.com,c4w05262,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u2178.dsflakdjfl.company.com,g1u2178,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2179.dsflakdjfl.company.com,g1u2179,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
105082,c4w06012.itcs.company.com,c4w06012,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u2180.dsflakdjfl.company.com,g1u2180,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
202153,c4w06415.itcs.company.com,c4w06415,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u2181.dsflakdjfl.company.com,g1u2181,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2182.dsflakdjfl.company.com,g1u2182,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2187.dsflakdjfl.company.com,g1u2187,Physical,active,hp-ux,,,Location 2,1,C,Production,Instance 2,Database(Oracle),Scheduled,7/15/2015,NULL,NULL
115854,g1u2193c.dsflakdjfl.company.com,g1u2193c,Physical,active,hp-ux,,,Location 2,1,B,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2210.dsflakdjfl.company.com,g1u2210,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,Database(Oracle),Scheduled,7/15/2015,NULL,NULL
201834,c4w06513.itcs.company.com,c4w06513,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u2215.dsflakdjfl.company.com,g1u2215,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2216.dsflakdjfl.company.com,g1u2216,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2217.dsflakdjfl.company.com,g1u2217,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2218.dsflakdjfl.company.com,g1u2218,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2219.dsflakdjfl.company.com,g1u2219,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2221.dsflakdjfl.company.com,g1u2221,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,Database(Oracle),Scheduled,7/15/2015,NULL,NULL
115854,g1u2224.dsflakdjfl.company.com,g1u2224,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
91619,c4w07773.itcs.company.com,c4w07773,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,#N/A,Complete,3/1/2015,3/1/2015,NULL
115854,g1u2225.dsflakdjfl.company.com,g1u2225,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2226.dsflakdjfl.company.com,g1u2226,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2227.dsflakdjfl.company.com,g1u2227,Physical,active,hp-ux,,,Location 2,1,E,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2230c.dsflakdjfl.company.com,g1u2230c,Physical,active,hp-ux,,,Location 2,1,B,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2535.dsflakdjfl.company.com,g1u2535,Physical,active,hp-ux,,,Location 2,1,Z,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2536.dsflakdjfl.company.com,g1u2536,Physical,active,hp-ux,,,Location 2,1,Z,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2537c.dsflakdjfl.company.com,g1u2537c,Physical,active,hp-ux,,,Location 2,1,Z,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
115854,g1u2538.dsflakdjfl.company.com,g1u2538,Physical,active,hp-ux,,,Location 2,1,Z,Production,Instance 2,SAP,Scheduled,7/15/2015,NULL,NULL
201834,c4w08982.itcs.company.com,c4w08982,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Application Server,Complete,3/1/2015,3/1/2015,NULL
115854,g1u2539.dsflakdjfl.company.com,g1u2539,Physical,active,hp-ux,,,Location 2,1,Z,Production,Instance 2,Database(Oracle),Scheduled,7/15/2015,NULL,NULL
115854,g1u2990.dsflakdjfl.Instance 2corp.net,g1u2990,Physical,release,hp-ux,,,Location 2,1,Z,Development,Instance 2,Database(Oracle),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3221c.dsflakdjfl.company.com,g1u3221c,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Unkown),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3225c.dsflakdjfl.company.com,g1u3225c,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Unkown),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3229c.dsflakdjfl.company.com,g1u3229c,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Unkown),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3230c.dsflakdjfl.company.com,g1u3230c,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Unkown),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3345.dsflakdjfl.Instance 2corp.net,g1u3345,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Oracle),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3346.dsflakdjfl.Instance 2corp.net,g1u3346,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Oracle),Complete,4/3/2015,3/1/2015,NULL
115854,g1u3349.dsflakdjfl.Instance 2corp.net,g1u3349,Physical,release,hp-ux,,,Location 2,1,O,Staging,Instance 2,Database(Oracle),Complete,4/3/2015,3/1/2015,NULL
115854,g1w5202.dsflakdjfl.company.com,g1w5202,Physical,release,windows,,,Location 2,1,F,Production,Instance 2,Application Server,Complete,7/15/2015,3/1/2015,NULL
